day,time_to_change_hours,Team,Service
2024-01-02 00:00:00.000000,286,itcm,claims-settlement--08b33026
2024-01-03 00:00:00.000000,309,itcm,claims-backend--c3cc11bd
2024-01-03 00:00:00.000000,309,itcm,claims-backend--afc52189
2024-01-03 00:00:00.000000,309,itcm,claims-backend--c3cc11bd
2024-01-03 00:00:00.000000,309,itcm,claims-backend--afc52189
2024-01-03 00:00:00.000000,310,itcm,claims-backend--c3cc11bd
2024-01-03 00:00:00.000000,310,itcm,claims-backend--afc52189
2023-12-22 00:00:00.000000,21,itcm,claims-settlement--08b33026
2024-01-02 00:00:00.000000,289,itcm,claims-settlement--c3dc63d4
2024-01-02 00:00:00.000000,289,itcm,claims-settlement--08b33026
2024-01-18 00:00:00.000000,669,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,669,cic,tenant-lcm-plus--637a5ec3
2023-12-22 00:00:00.000000,22,itcm,claims-settlement--08b33026
2024-01-02 00:00:00.000000,290,itcm,claims-settlement--c3dc63d4
2024-01-02 00:00:00.000000,290,itcm,claims-settlement--08b33026
2024-01-18 00:00:00.000000,669,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,670,cic,tenant-lcm-plus--637a5ec3
2024-01-03 00:00:00.000000,314,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,314,itcm,agreement-search--a2a7dafd
2024-01-03 00:00:00.000000,314,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,314,itcm,agreement-search--a2a7dafd
2024-01-22 00:00:00.000000,781,cic,rgo-promotion-plan--509f47ee
2024-01-22 00:00:00.000000,784,cic,rgo-metering-service--8ebf21fc
2024-01-22 00:00:00.000000,784,cic,rgo-datalake-tenant-lcm--db8a6e68
2024-01-22 00:00:00.000000,784,cic,kpi-configuration--fb521504
2023-12-22 00:00:00.000000,26,itcm,claims-settlement--08b33026
2024-01-02 00:00:00.000000,294,itcm,claims-settlement--c3dc63d4
2024-01-02 00:00:00.000000,294,itcm,claims-settlement--08b33026
2023-12-22 00:00:00.000000,26,itcm,claims-settlement--08b33026
2024-01-02 00:00:00.000000,294,itcm,claims-settlement--c3dc63d4
2024-01-02 00:00:00.000000,294,itcm,claims-settlement--08b33026
2024-01-22 00:00:00.000000,786,cic,rgo-datalake-tenant-lcm--db8a6e68
2024-01-22 00:00:00.000000,786,cic,rgo-metering-service--8ebf21fc
2024-01-22 00:00:00.000000,786,cic,kpi-configuration--fb521504
2024-01-02 00:00:00.000000,300,itcm,responsibility-management--0a0355e0
2024-01-02 00:00:00.000000,300,itcm,responsibility-management--2e7b9f95
2024-01-02 00:00:00.000000,289,itcm,responsibility-management--2e7b9f95
2024-01-02 00:00:00.000000,289,itcm,responsibility-management--0a0355e0
2024-01-22 00:00:00.000000,787,cic,rgo-notification-push--38e43fb5
2024-01-22 00:00:00.000000,787,cic,rgo-company-configuration--d551250c
2024-01-22 00:00:00.000000,788,cic,rgo-notification-push--38e43fb5
2024-01-22 00:00:00.000000,789,cic,rgo-metering-service--8ebf21fc
2024-01-22 00:00:00.000000,790,cic,rgo-datalake-tenant-lcm--db8a6e68
2024-01-22 00:00:00.000000,790,cic,rgo-metering-service--8ebf21fc
2024-01-22 00:00:00.000000,790,cic,rgo-company-configuration--d551250c
2024-01-22 00:00:00.000000,790,cic,rgo-company-configuration--d551250c
2024-01-22 00:00:00.000000,790,cic,rgo-metering-service--8ebf21fc
2024-01-22 00:00:00.000000,790,cic,rgo-notification-push--38e43fb5
2024-01-22 00:00:00.000000,790,cic,rgo-notification-push--38e43fb5
2024-01-22 00:00:00.000000,790,cic,kpi-configuration--fb521504
2024-01-22 00:00:00.000000,788,cic,rgo-promotion-plan--509f47ee
2024-01-22 00:00:00.000000,790,cic,kpi-configuration--fb521504
2024-01-22 00:00:00.000000,791,cic,kpi-configuration--fb521504
2024-01-22 00:00:00.000000,788,cic,rgo-promotion-plan--509f47ee
2024-01-22 00:00:00.000000,791,cic,kpi-configuration--fb521504
2024-01-22 00:00:00.000000,789,cic,rgo-promotion-plan--509f47ee
2024-01-22 00:00:00.000000,789,cic,rgo-promotion-plan--509f47ee
2024-01-22 00:00:00.000000,789,cic,rgo-promotion-plan--509f47ee
2024-01-22 00:00:00.000000,789,cic,rgo-promotion-plan--509f47ee
2024-01-03 00:00:00.000000,322,itcm,claims-submission-ui--309a6198
2024-01-03 00:00:00.000000,322,itcm,claims-submission-ui--d029fe24
2024-01-04 00:00:00.000000,361,itcm,claims-submission-ui--d029fe24
2024-01-04 00:00:00.000000,361,itcm,claims-submission-ui--309a6198
2024-05-08 00:00:00.000000,3358,itcm,dn-line-aggregation-ng--009632b1
2024-05-08 00:00:00.000000,3358,itcm,dn-line-aggregation-ng--1414b52d
2024-01-22 00:00:00.000000,790,cic,rgo-promotion-plan--509f47ee
2023-12-27 00:00:00.000000,171,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,171,itcm,claims-backend--afc52189
2024-01-03 00:00:00.000000,324,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,324,itcm,agreement-search--a2a7dafd
2024-01-02 00:00:00.000000,314,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,314,itcm,document-library--27f08bac
2024-01-02 00:00:00.000000,314,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,314,itcm,document-library--27f08bac
2024-01-02 00:00:00.000000,314,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,314,itcm,document-library--27f08bac
2024-01-02 00:00:00.000000,314,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,314,itcm,document-library--27f08bac
2024-01-02 00:00:00.000000,314,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,314,itcm,document-library--27f08bac
2024-01-02 00:00:00.000000,315,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,315,itcm,document-library--27f08bac
2024-01-02 00:00:00.000000,315,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,315,itcm,document-library--27f08bac
2024-01-02 00:00:00.000000,315,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,315,itcm,document-library--27f08bac
2024-01-22 00:00:00.000000,792,cic,rgo-promotion-plan--509f47ee
2024-01-22 00:00:00.000000,792,cic,rgo-promotion-plan--509f47ee
2024-01-22 00:00:00.000000,792,cic,rgo-promotion-plan--509f47ee
2024-01-22 00:00:00.000000,792,cic,rgo-promotion-plan--509f47ee
2024-01-02 00:00:00.000000,315,itcm,approval-ui--cc67460f
2024-01-02 00:00:00.000000,315,itcm,approval-ui--f8956ff7
2024-01-03 00:00:00.000000,326,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,326,itcm,agreement-search--a2a7dafd
2024-01-03 00:00:00.000000,326,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,326,itcm,agreement-search--a2a7dafd
2024-01-03 00:00:00.000000,326,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,326,itcm,agreement-search--a2a7dafd
2024-01-03 00:00:00.000000,326,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,326,itcm,agreement-search--a2a7dafd
2024-01-22 00:00:00.000000,792,cic,rgo-promotion-plan--509f47ee
2023-12-27 00:00:00.000000,173,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,173,itcm,claims-backend--afc52189
2024-01-02 00:00:00.000000,315,itcm,approval-ui--cc67460f
2024-01-02 00:00:00.000000,315,itcm,approval-ui--f8956ff7
2024-01-02 00:00:00.000000,317,itcm,responsibility-management--0a0355e0
2024-01-02 00:00:00.000000,317,itcm,responsibility-management--2e7b9f95
2024-01-02 00:00:00.000000,306,itcm,responsibility-management--2e7b9f95
2024-01-02 00:00:00.000000,306,itcm,responsibility-management--0a0355e0
2023-12-27 00:00:00.000000,183,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,183,itcm,claims-backend--afc52189
2023-12-27 00:00:00.000000,183,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,183,itcm,claims-backend--afc52189
2023-12-27 00:00:00.000000,183,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,183,itcm,claims-backend--afc52189
2023-12-27 00:00:00.000000,183,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,183,itcm,claims-backend--afc52189
2023-12-27 00:00:00.000000,184,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,184,itcm,claims-backend--afc52189
2024-01-18 00:00:00.000000,694,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,694,cic,tenant-lcm-plus--637a5ec3
2024-01-02 00:00:00.000000,320,itcm,responsibility-management--0a0355e0
2024-01-02 00:00:00.000000,320,itcm,responsibility-management--2e7b9f95
2024-01-02 00:00:00.000000,308,itcm,responsibility-management--2e7b9f95
2024-01-02 00:00:00.000000,308,itcm,responsibility-management--0a0355e0
2024-01-18 00:00:00.000000,711,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,711,itcm,approval--a52e00b0
2024-01-18 00:00:00.000000,696,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,696,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,696,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,696,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,712,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,712,itcm,approval--a52e00b0
2024-01-18 00:00:00.000000,696,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,697,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,713,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,713,itcm,approval--a52e00b0
2023-12-27 00:00:00.000000,187,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,187,itcm,claims-backend--afc52189
2024-01-18 00:00:00.000000,697,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,698,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,697,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,698,cic,tenant-lcm-plus--637a5ec3
2024-01-02 00:00:00.000000,311,itcm,user-ui--fb56e010
2024-01-02 00:00:00.000000,311,itcm,user-ui--126ed7fd
2024-01-02 00:00:00.000000,317,itcm,metering--4539dfb1
2024-01-02 00:00:00.000000,323,itcm,responsibility-management--0a0355e0
2024-01-02 00:00:00.000000,323,itcm,responsibility-management--2e7b9f95
2024-01-02 00:00:00.000000,312,itcm,responsibility-management--2e7b9f95
2024-01-02 00:00:00.000000,312,itcm,responsibility-management--0a0355e0
2024-01-02 00:00:00.000000,323,itcm,responsibility-management--0a0355e0
2024-01-02 00:00:00.000000,323,itcm,responsibility-management--2e7b9f95
2024-01-02 00:00:00.000000,312,itcm,responsibility-management--2e7b9f95
2024-01-02 00:00:00.000000,312,itcm,responsibility-management--0a0355e0
2024-01-18 00:00:00.000000,714,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,714,itcm,approval--a52e00b0
2024-01-02 00:00:00.000000,324,itcm,responsibility-management--0a0355e0
2024-01-02 00:00:00.000000,324,itcm,responsibility-management--2e7b9f95
2024-01-02 00:00:00.000000,312,itcm,responsibility-management--2e7b9f95
2024-01-02 00:00:00.000000,312,itcm,responsibility-management--0a0355e0
2024-01-02 00:00:00.000000,332,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,332,itcm,document-library--27f08bac
2024-01-18 00:00:00.000000,715,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,715,itcm,approval--a52e00b0
2023-12-28 00:00:00.000000,212,itcm,approval--9059b09c
2023-12-28 00:00:00.000000,212,itcm,approval--a52e00b0
2024-01-18 00:00:00.000000,716,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,716,itcm,approval--a52e00b0
2024-01-18 00:00:00.000000,717,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,717,itcm,approval--a52e00b0
2024-01-18 00:00:00.000000,717,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,717,itcm,approval--a52e00b0
2024-01-03 00:00:00.000000,344,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,344,itcm,agreement-search--a2a7dafd
2023-12-27 00:00:00.000000,191,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,191,itcm,claims-backend--afc52189
2023-12-28 00:00:00.000000,214,itcm,approval--9059b09c
2023-12-28 00:00:00.000000,214,itcm,approval--a52e00b0
2024-01-03 00:00:00.000000,345,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,345,itcm,agreement-search--a2a7dafd
2024-01-18 00:00:00.000000,718,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,718,itcm,approval--a52e00b0
2024-05-08 00:00:00.000000,3381,itcm,dn-line-aggregation-ng--009632b1
2024-05-08 00:00:00.000000,3381,itcm,dn-line-aggregation-ng--1414b52d
2024-05-08 00:00:00.000000,3381,itcm,dn-line-aggregation-ng--009632b1
2024-05-08 00:00:00.000000,3381,itcm,dn-line-aggregation-ng--1414b52d
2024-01-02 00:00:00.000000,335,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,335,itcm,document-library--27f08bac
2024-01-02 00:00:00.000000,336,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,336,itcm,document-library--27f08bac
2024-01-22 00:00:00.000000,815,cic,rgo-customer-service--93b9b9a6
2023-12-20 00:00:00.000000,23,itcm,excelextraction-ui--2ffb7183
2023-12-20 00:00:00.000000,23,itcm,excelextraction-ui--5ae82806
2024-01-18 00:00:00.000000,719,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,719,itcm,approval--a52e00b0
2023-12-27 00:00:00.000000,193,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,193,itcm,claims-backend--afc52189
2023-12-28 00:00:00.000000,216,itcm,approval--9059b09c
2023-12-28 00:00:00.000000,216,itcm,approval--a52e00b0
2023-12-27 00:00:00.000000,193,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,193,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,3339,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,3339,itcm,claims-backend--c3cc11bd
2024-01-22 00:00:00.000000,817,cic,rgo-customer-service--93b9b9a6
2024-01-22 00:00:00.000000,817,cic,rgo-customer-service--93b9b9a6
2023-12-20 00:00:00.000000,24,itcm,excelextraction-ui--2ffb7183
2023-12-20 00:00:00.000000,24,itcm,excelextraction-ui--5ae82806
2023-12-20 00:00:00.000000,25,itcm,excelextraction-ui--2ffb7183
2023-12-20 00:00:00.000000,25,itcm,excelextraction-ui--5ae82806
2024-01-02 00:00:00.000000,337,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,337,itcm,document-library--27f08bac
2024-05-07 00:00:00.000000,3339,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,3339,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,3339,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,3339,itcm,claims-backend--c3cc11bd
2024-01-18 00:00:00.000000,720,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,720,itcm,approval--a52e00b0
2023-12-20 00:00:00.000000,25,itcm,excelextraction-ui--2ffb7183
2023-12-20 00:00:00.000000,25,itcm,excelextraction-ui--5ae82806
2023-12-27 00:00:00.000000,195,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,195,itcm,claims-backend--afc52189
2023-12-27 00:00:00.000000,195,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,195,itcm,claims-backend--afc52189
2024-01-18 00:00:00.000000,721,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,721,itcm,approval--a52e00b0
2023-12-27 00:00:00.000000,195,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,195,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,195,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,195,itcm,claims-backend--afc52189
2023-12-27 00:00:00.000000,195,itcm,claims-backend--afc52189
2023-12-27 00:00:00.000000,195,itcm,claims-backend--afc52189
2024-01-03 00:00:00.000000,349,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,349,itcm,agreement-search--a2a7dafd
2024-01-02 00:00:00.000000,339,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,339,itcm,document-library--27f08bac
2024-01-22 00:00:00.000000,819,cic,rgo-customer-service--93b9b9a6
2023-12-27 00:00:00.000000,196,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,196,itcm,claims-backend--afc52189
2024-01-18 00:00:00.000000,722,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,722,itcm,approval--a52e00b0
2024-01-03 00:00:00.000000,349,itcm,claims-submission-ui--309a6198
2024-01-03 00:00:00.000000,349,itcm,claims-submission-ui--d029fe24
2024-01-04 00:00:00.000000,388,itcm,claims-submission-ui--d029fe24
2024-01-04 00:00:00.000000,388,itcm,claims-submission-ui--309a6198
2023-12-27 00:00:00.000000,197,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,197,itcm,claims-backend--afc52189
2024-01-02 00:00:00.000000,340,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,340,itcm,document-library--27f08bac
2024-01-02 00:00:00.000000,340,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,340,itcm,document-library--27f08bac
2024-01-03 00:00:00.000000,351,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,351,itcm,agreement-search--a2a7dafd
2024-01-03 00:00:00.000000,351,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,351,itcm,agreement-search--a2a7dafd
2023-12-27 00:00:00.000000,200,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,200,itcm,claims-backend--afc52189
2024-01-18 00:00:00.000000,713,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,713,cic,tenant-lcm-plus--637a5ec3
2023-12-20 00:00:00.000000,21,itcm,role-permission--b4ad5c94
2023-12-20 00:00:00.000000,21,itcm,role-permission--7a507568
2024-01-18 00:00:00.000000,715,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,715,cic,tenant-lcm-plus--637a5ec3
2023-12-20 00:00:00.000000,22,itcm,role-permission--b4ad5c94
2023-12-20 00:00:00.000000,22,itcm,role-permission--7a507568
2023-12-20 00:00:00.000000,23,itcm,role-permission--b4ad5c94
2023-12-20 00:00:00.000000,23,itcm,role-permission--7a507568
2023-12-20 00:00:00.000000,23,itcm,role-permission--b4ad5c94
2023-12-20 00:00:00.000000,23,itcm,role-permission--7a507568
2023-12-20 00:00:00.000000,23,itcm,role-permission--b4ad5c94
2023-12-20 00:00:00.000000,23,itcm,role-permission--7a507568
2023-12-20 00:00:00.000000,23,itcm,role-permission--b4ad5c94
2023-12-20 00:00:00.000000,23,itcm,role-permission--7a507568
2023-12-27 00:00:00.000000,206,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,206,itcm,claims-backend--afc52189
2024-01-18 00:00:00.000000,716,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,717,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,717,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,717,cic,tenant-lcm-plus--637a5ec3
2023-12-27 00:00:00.000000,207,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,207,itcm,claims-backend--afc52189
2023-12-20 00:00:00.000000,20,itcm,ar-open-item--06814a70
2023-12-20 00:00:00.000000,20,itcm,ar-open-item--f1bc2bf6
2024-01-02 00:00:00.000000,336,itcm,metering--4539dfb1
2024-01-18 00:00:00.000000,718,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,718,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,718,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,718,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,718,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,718,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,718,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,718,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,718,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,719,cic,tenant-lcm-plus--637a5ec3
2023-12-27 00:00:00.000000,209,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,209,itcm,claims-backend--afc52189
2023-12-27 00:00:00.000000,209,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,209,itcm,claims-backend--afc52189
2024-01-18 00:00:00.000000,735,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,735,itcm,approval--a52e00b0
2024-01-18 00:00:00.000000,735,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,735,itcm,approval--a52e00b0
2024-01-18 00:00:00.000000,736,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,736,itcm,approval--a52e00b0
2023-12-27 00:00:00.000000,210,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,210,itcm,claims-backend--afc52189
2024-01-18 00:00:00.000000,721,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,722,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,721,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,722,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,721,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,722,cic,tenant-lcm-plus--637a5ec3
2024-01-02 00:00:00.000000,335,itcm,hierarchy-masterdata--2ef8368b
2024-01-02 00:00:00.000000,335,itcm,hierarchy-masterdata--3b938b2a
2024-01-02 00:00:00.000000,335,itcm,user-ui--fb56e010
2024-01-02 00:00:00.000000,335,itcm,user-ui--126ed7fd
2023-12-22 00:00:00.000000,75,itcm,claims-settlement--08b33026
2024-01-02 00:00:00.000000,343,itcm,claims-settlement--c3dc63d4
2024-01-02 00:00:00.000000,343,itcm,claims-settlement--08b33026
2023-12-27 00:00:00.000000,212,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,212,itcm,claims-backend--afc52189
2024-01-18 00:00:00.000000,722,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,722,cic,tenant-lcm-plus--637a5ec3
2023-12-27 00:00:00.000000,212,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,212,itcm,claims-backend--afc52189
2023-12-20 00:00:00.000000,29,itcm,role-permission--b4ad5c94
2023-12-20 00:00:00.000000,29,itcm,role-permission--7a507568
2024-01-18 00:00:00.000000,722,cic,tenant-lcm-plus--637a5ec3
2024-01-18 00:00:00.000000,723,cic,tenant-lcm-plus--637a5ec3
2023-12-27 00:00:00.000000,213,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,213,itcm,claims-backend--afc52189
2024-01-03 00:00:00.000000,367,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,367,itcm,agreement-search--a2a7dafd
2023-12-27 00:00:00.000000,214,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,214,itcm,claims-backend--afc52189
2024-01-03 00:00:00.000000,368,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,368,itcm,agreement-search--a2a7dafd
2024-01-03 00:00:00.000000,368,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,368,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,3360,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,3360,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,3360,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,3360,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,3360,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,3360,itcm,claims-backend--c3cc11bd
2024-01-02 00:00:00.000000,358,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,358,itcm,document-library--27f08bac
2024-01-03 00:00:00.000000,368,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,368,itcm,agreement-search--a2a7dafd
2024-01-02 00:00:00.000000,358,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,358,itcm,document-library--27f08bac
2024-01-02 00:00:00.000000,358,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,358,itcm,document-library--27f08bac
2024-01-22 00:00:00.000000,835,cic,rgo-promotion-plan--509f47ee
2024-01-22 00:00:00.000000,835,cic,rgo-promotion-plan--509f47ee
2024-01-22 00:00:00.000000,835,cic,rgo-promotion-plan--509f47ee
2024-01-02 00:00:00.000000,358,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,358,itcm,document-library--27f08bac
2024-01-03 00:00:00.000000,369,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,369,itcm,agreement-search--a2a7dafd
2024-01-02 00:00:00.000000,358,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,358,itcm,document-library--27f08bac
2024-01-03 00:00:00.000000,369,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,369,itcm,agreement-search--a2a7dafd
2024-01-18 00:00:00.000000,742,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,742,itcm,approval--a52e00b0
2023-12-27 00:00:00.000000,216,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,216,itcm,claims-backend--afc52189
2024-01-03 00:00:00.000000,369,itcm,agreement-search--3f05ae50
2024-01-03 00:00:00.000000,369,itcm,agreement-search--a2a7dafd
2023-12-27 00:00:00.000000,216,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,216,itcm,claims-backend--afc52189
2024-01-22 00:00:00.000000,837,cic,rgo-promotion-plan--509f47ee
2024-01-22 00:00:00.000000,837,cic,rgo-promotion-plan--509f47ee
2024-05-07 00:00:00.000000,3362,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,3362,itcm,claims-backend--c3cc11bd
2024-01-22 00:00:00.000000,837,cic,rgo-promotion-plan--509f47ee
2023-12-27 00:00:00.000000,217,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,217,itcm,claims-backend--afc52189
2024-01-02 00:00:00.000000,360,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,360,itcm,document-library--27f08bac
2024-01-18 00:00:00.000000,743,itcm,approval--9059b09c
2024-01-18 00:00:00.000000,743,itcm,approval--a52e00b0
2023-12-27 00:00:00.000000,217,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,217,itcm,claims-backend--afc52189
2024-01-02 00:00:00.000000,360,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,360,itcm,document-library--27f08bac
2023-12-27 00:00:00.000000,219,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,219,itcm,claims-backend--afc52189
2023-12-27 00:00:00.000000,219,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,219,itcm,claims-backend--afc52189
2023-12-27 00:00:00.000000,219,itcm,claims-backend--c3cc11bd
2023-12-27 00:00:00.000000,219,itcm,claims-backend--afc52189
2024-01-22 00:00:00.000000,839,cic,rgo-promotion-plan--509f47ee
2024-01-02 00:00:00.000000,363,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,363,itcm,document-library--27f08bac
2024-01-02 00:00:00.000000,363,itcm,document-library--78820e1d
2024-01-02 00:00:00.000000,363,itcm,document-library--27f08bac
